education_num,capital_gain,hours_per_week,sex,age,cluster
9,0.0,40,0,34,1
9,0.0,52,1,50,0
11,0.0,40,0,50,1
9,0.0,40,1,43,0
9,0.0,40,1,29,0
9,0.0,50,1,61,0
10,0.0,40,0,21,1
16,0.0,40,1,47,0
12,0.0,40,0,39,1
9,0.0,40,1,33,0
9,0.0,37,0,22,1
10,0.0,40,0,38,1
10,0.0,40,1,45,0
9,0.0,45,1,42,0
10,0.0,45,1,35,0
9,0.0,40,0,21,1
11,0.0,44,0,49,1
13,0.0,40,0,50,1
16,0.0,36,0,36,1
9,0.0,20,1,20,0
9,0.0,40,0,49,1
13,0.0,60,1,40,0
10,0.0,40,0,22,1
7,0.0,20,0,67,1
10,0.0,40,0,21,1
9,0.0,50,1,60,0
7,0.0,12,0,17,1
14,1092.8412024287468,32,0,43,2
13,0.0,45,1,49,0
13,1092.8412024287468,60,0,41,2
10,0.0,40,1,38,0
9,0.0,40,1,38,0
12,0.0,99,1,35,0
10,0.0,40,1,40,0
9,0.0,60,1,40,0
9,0.0,40,0,46,1
10,0.0,22,0,25,1
9,1092.8412024287468,40,1,36,3
12,0.0,48,1,24,0
9,0.0,48,1,62,0
1,0.0,40,1,54,0
13,0.0,40,0,23,1
9,0.0,40,0,60,1
9,0.0,8,0,18,1
10,0.0,40,0,41,1
14,0.0,40,0,45,1
11,0.0,40,0,62,1
13,0.0,40,0,28,1
10,0.0,60,1,36,0
9,0.0,40,1,31,0
9,0.0,50,1,33,0
15,0.0,16,1,62,0
4,0.0,40,0,27,1
11,0.0,40,0,42,1
5,0.0,37,1,55,0
9,0.0,50,0,41,1
10,1092.8412024287468,50,1,26,3
10,0.0,40,0,45,1
9,0.0,65,1,67,0
11,0.0,45,1,25,0
9,0.0,48,1,30,0
13,0.0,40,1,22,0
10,0.0,20,1,19,0
13,0.0,45,0,26,1
9,0.0,50,1,61,0
15,1092.8412024287468,50,0,32,2
9,0.0,40,0,43,1
9,0.0,20,0,53,1
10,0.0,45,1,53,0
8,0.0,10,1,42,0
9,0.0,40,0,36,1
13,0.0,99,1,55,0
13,1092.8412024287468,40,1,35,3
7,0.0,16,0,17,1
15,0.0,35,0,55,1
9,0.0,40,1,36,0
14,0.0,40,0,40,1
6,0.0,10,0,54,1
13,0.0,45,1,45,0
10,0.0,40,1,48,0
15,0.0,60,1,40,0
13,0.0,50,1,31,0
13,0.0,40,1,26,0
10,0.0,40,0,34,1
9,0.0,25,0,19,1
12,0.0,40,1,31,0
9,0.0,30,0,34,1
14,0.0,55,1,55,0
10,0.0,40,1,38,0
9,0.0,20,1,21,0
4,0.0,40,1,27,0
9,0.0,40,1,35,0
10,0.0,20,0,20,1
11,0.0,38,0,24,1
7,0.0,4,1,18,0
10,0.0,40,0,28,1
9,0.0,40,0,36,1
10,0.0,20,1,66,0
10,0.0,15,0,19,1
6,0.0,36,0,59,1
9,0.0,46,1,33,0
4,0.0,40,1,28,0
13,0.0,40,1,34,0
10,0.0,55,0,41,1
7,0.0,45,1,30,0
9,0.0,40,1,59,0
13,0.0,60,1,42,0
9,1092.8412024287468,38,0,47,2
6,0.0,40,0,29,1
10,0.0,50,1,60,0
9,1092.8412024287468,35,1,53,3
4,0.0,60,1,41,0
10,0.0,30,0,32,1
9,0.0,30,0,20,1
14,0.0,40,1,49,0
13,0.0,40,1,36,0
10,0.0,45,0,33,1
10,0.0,34,0,25,1
12,0.0,40,1,40,0
9,0.0,44,1,48,0
10,0.0,50,1,51,0
12,0.0,20,1,22,0
10,0.0,50,1,34,0
6,0.0,40,0,22,1
9,0.0,40,1,34,0
9,0.0,40,1,56,0
9,0.0,40,1,49,0
13,0.0,40,0,36,1
10,0.0,20,0,18,1
9,0.0,50,1,26,0
9,0.0,50,1,48,0
9,0.0,40,1,35,0
9,0.0,40,1,29,0
9,0.0,40,1,47,0
11,0.0,12,0,21,1
10,0.0,50,0,28,1
10,0.0,40,1,53,0
9,0.0,40,0,65,1
10,0.0,40,0,26,1
13,0.0,50,1,50,0
9,0.0,50,1,26,0
9,0.0,20,1,70,0
10,0.0,40,1,55,0
13,0.0,35,1,27,0
10,0.0,40,1,31,0
13,0.0,55,1,43,0
7,0.0,40,1,24,0
4,0.0,40,0,22,1
9,0.0,40,0,26,1
6,0.0,40,0,23,1
9,0.0,60,1,41,0
14,0.0,40,1,52,0
9,0.0,40,0,41,1
6,0.0,40,1,59,0
10,0.0,50,0,56,1
9,1092.8412024287468,48,1,58,3
13,0.0,40,1,65,0
13,0.0,40,1,24,0
12,1092.8412024287468,45,1,51,3
10,0.0,45,1,31,0
9,0.0,16,0,84,1
10,0.0,40,1,51,0
13,0.0,50,1,24,0
9,0.0,45,1,30,0
6,0.0,40,1,22,0
14,0.0,40,1,30,0
10,0.0,40,0,47,1
9,0.0,35,0,19,1
10,0.0,36,0,43,1
13,0.0,50,0,30,1
14,0.0,45,0,46,1
13,0.0,60,1,49,0
3,0.0,40,0,37,1
14,0.0,40,1,42,0
10,1092.8412024287468,50,1,57,3
12,0.0,40,0,46,1
10,0.0,20,0,23,1
13,0.0,58,1,26,0
14,0.0,8,0,64,1
9,0.0,40,0,20,1
9,0.0,40,1,31,0
13,0.0,40,1,38,0
10,0.0,40,1,44,0
11,1092.8412024287468,40,1,42,3
13,0.0,40,1,23,0
14,0.0,90,1,31,0
7,0.0,36,1,35,0
10,0.0,35,1,30,0
9,0.0,20,1,35,0
9,0.0,38,0,40,1
7,0.0,20,0,18,1
9,0.0,40,1,63,0
9,0.0,40,1,20,0
14,0.0,60,1,50,0
14,0.0,45,1,49,0
6,0.0,40,1,53,0
9,0.0,40,0,34,1
9,0.0,56,1,54,0
10,0.0,40,1,40,0
13,0.0,40,0,22,1
6,0.0,35,1,28,0
9,0.0,40,1,24,0
2,0.0,48,0,37,1
9,0.0,16,0,62,1
11,0.0,40,0,51,1
10,1092.8412024287468,40,0,65,2
9,0.0,8,0,31,1
10,0.0,90,1,42,0
9,0.0,35,0,42,1
12,0.0,40,1,54,0
13,0.0,60,0,23,1
9,0.0,46,0,28,1
7,0.0,40,1,42,0
9,0.0,40,1,30,0
9,0.0,40,1,33,0
9,0.0,40,0,33,1
9,1092.8412024287468,40,1,39,3
7,0.0,40,1,27,0
3,0.0,40,1,62,0
6,0.0,30,1,17,0
10,0.0,55,0,58,1
14,1092.8412024287468,40,1,69,3
13,0.0,42,1,34,0
13,0.0,50,1,34,0
9,0.0,35,1,20,0
10,0.0,40,0,64,1
9,0.0,40,0,41,1
4,0.0,40,1,40,0
14,0.0,38,1,53,0
16,0.0,45,1,44,0
3,0.0,40,0,37,1
13,0.0,60,1,46,0
5,0.0,20,1,17,0
9,0.0,40,1,35,0
12,0.0,40,0,36,1
9,0.0,40,1,49,0
15,0.0,25,0,48,1
13,0.0,40,1,26,0
12,0.0,8,0,26,1
9,0.0,40,1,35,0
5,0.0,40,1,29,0
10,1092.8412024287468,50,1,54,3
10,0.0,40,1,36,0
13,0.0,40,1,25,0
6,0.0,25,1,18,0
10,0.0,20,0,21,1
9,0.0,40,1,22,0
9,0.0,45,1,52,0
10,0.0,40,0,36,1
13,0.0,60,0,25,1
16,1092.8412024287468,70,1,49,3
10,0.0,50,1,42,0
11,0.0,54,1,37,0
12,0.0,40,1,39,0
13,0.0,40,1,32,0
9,0.0,40,1,53,0
7,0.0,40,1,30,0
10,0.0,40,0,51,1
11,0.0,40,0,62,1
3,0.0,40,1,38,0
13,0.0,40,1,23,0
9,0.0,40,1,39,0
10,0.0,40,1,37,0
10,0.0,40,1,41,0
13,0.0,40,1,47,0
10,0.0,40,0,25,1
12,0.0,50,0,35,1
9,0.0,45,1,47,0
9,0.0,40,1,30,0
11,0.0,40,1,29,0
11,0.0,50,0,36,1
13,0.0,60,1,42,0
9,0.0,40,1,51,0
9,0.0,40,1,34,0
9,0.0,60,1,44,0
13,0.0,41,1,27,0
9,0.0,40,1,39,0
9,0.0,40,1,46,0
9,0.0,62,1,32,0
13,0.0,50,0,31,1
7,0.0,35,1,23,0
14,1092.8412024287468,55,1,47,3
13,0.0,99,1,66,0
9,0.0,40,1,26,0
9,0.0,40,1,52,0
7,0.0,30,0,53,1
13,0.0,40,1,48,0
12,0.0,50,1,37,0
7,0.0,5,0,17,1
11,0.0,40,1,50,0
7,0.0,40,0,17,1
10,0.0,40,1,39,0
13,0.0,40,0,28,1
12,0.0,40,1,38,0
9,0.0,40,1,53,0
13,0.0,40,1,28,0
10,1092.8412024287468,32,1,42,3
5,0.0,45,1,40,0
10,0.0,40,1,20,0
13,0.0,40,1,32,0
13,0.0,40,1,23,0
13,1092.8412024287468,40,1,25,3
9,0.0,40,1,41,0
13,1092.8412024287468,40,1,42,3
8,1092.8412024287468,14,1,18,3
13,0.0,60,1,29,0
9,0.0,50,1,36,0
6,0.0,40,1,34,0
9,0.0,44,1,34,0
15,1092.8412024287468,50,1,48,3
15,0.0,80,1,36,0
9,0.0,40,1,67,0
9,1092.8412024287468,40,1,53,3
13,0.0,40,1,53,0
16,0.0,45,1,45,0
6,0.0,35,0,22,1
13,0.0,43,1,25,0
10,0.0,40,0,61,1
10,0.0,40,0,31,1
9,0.0,38,1,47,0
2,0.0,45,1,31,0
5,0.0,32,0,17,1
10,0.0,50,1,38,0
10,0.0,40,0,42,1
3,0.0,36,1,78,0
11,0.0,40,1,54,0
13,0.0,50,0,26,1
9,0.0,35,1,30,0
13,0.0,40,1,46,0
13,0.0,45,0,26,1
9,0.0,35,0,30,1
16,1092.8412024287468,35,1,66,3
9,1092.8412024287468,40,1,23,3
10,0.0,40,1,25,0
13,0.0,40,1,32,0
9,0.0,38,1,25,0
7,0.0,40,1,51,0
13,0.0,40,1,24,0
10,0.0,40,0,22,1
9,0.0,40,0,28,1
7,0.0,20,0,29,1
13,0.0,40,1,26,0
13,0.0,40,1,41,0
10,0.0,35,0,19,1
15,0.0,50,1,51,0
3,0.0,40,1,27,0
13,0.0,40,1,33,0
9,0.0,8,0,19,1
13,0.0,45,1,41,0
14,0.0,40,1,29,0
9,0.0,40,1,28,0
10,0.0,40,1,25,0
9,0.0,36,1,21,0
10,1092.8412024287468,50,1,24,3
7,0.0,31,0,48,1
15,0.0,60,1,46,0
10,0.0,50,1,35,0
13,0.0,40,1,35,0
6,0.0,40,1,50,0
10,0.0,40,1,45,0
13,0.0,40,0,62,1
14,0.0,45,1,39,0
9,0.0,40,1,33,0
10,0.0,30,0,22,1
9,0.0,48,1,50,0
7,0.0,40,0,25,1
10,0.0,40,0,44,1
9,0.0,40,1,26,0
14,0.0,50,0,31,1
9,0.0,15,0,56,1
4,0.0,40,1,49,0
8,0.0,40,1,49,0
9,0.0,43,0,46,1
10,0.0,40,1,33,0
13,0.0,30,0,25,1
12,0.0,40,0,40,1
14,0.0,10,1,32,0
13,0.0,55,1,44,0
9,0.0,30,0,48,1
6,0.0,12,0,17,1
11,0.0,36,0,50,1
10,1092.8412024287468,34,0,61,2
9,0.0,40,1,22,0
7,0.0,17,1,17,0
15,0.0,60,1,49,0
9,0.0,50,1,26,0
10,0.0,10,1,19,0
8,0.0,16,0,17,1
9,0.0,40,1,38,0
11,0.0,40,1,34,0
9,1092.8412024287468,50,1,51,3
9,0.0,42,1,48,0
14,0.0,50,1,63,0
9,0.0,40,0,19,1
10,1092.8412024287468,36,0,73,2
9,0.0,43,0,51,1
10,0.0,40,1,54,0
9,0.0,40,1,41,0
13,1092.8412024287468,50,1,36,3
4,0.0,40,1,42,0
10,1092.8412024287468,40,1,38,3
13,0.0,50,1,37,0
9,0.0,40,1,35,0
10,0.0,40,1,51,0
11,0.0,40,0,23,1
13,0.0,40,0,27,1
11,0.0,42,1,37,0
9,0.0,45,1,29,0
2,0.0,32,1,33,0
9,1092.8412024287468,40,1,60,3
13,0.0,20,1,22,0
11,0.0,37,0,60,1
7,0.0,20,1,35,0
11,0.0,40,0,45,1
9,0.0,40,1,30,0
10,0.0,70,1,43,0
14,0.0,38,0,32,1
9,0.0,42,1,35,0
11,0.0,40,0,32,1
11,0.0,40,1,61,0
14,1092.8412024287468,40,0,40,2
13,0.0,60,1,42,0
10,0.0,35,0,21,1
10,0.0,20,0,21,1
13,0.0,40,0,26,1
9,0.0,60,1,36,0
13,0.0,40,1,24,0
13,0.0,57,1,47,0
12,0.0,30,1,51,0
10,0.0,25,0,67,1
9,0.0,25,1,49,0
11,0.0,48,1,58,0
4,0.0,40,0,61,1
9,0.0,35,1,36,0
10,0.0,40,1,19,0
10,0.0,35,1,29,0
13,0.0,40,1,43,0
9,1092.8412024287468,55,1,60,3
10,0.0,40,1,21,0
9,0.0,40,0,22,1
13,0.0,65,1,33,0
13,0.0,50,0,36,1
13,0.0,46,1,37,0
12,0.0,40,0,35,1
6,0.0,30,1,17,0
9,0.0,60,1,37,0
10,0.0,40,1,28,0
10,0.0,40,0,42,1
9,1092.8412024287468,60,1,57,3
10,0.0,65,0,26,1
7,0.0,50,1,45,0
13,0.0,44,1,32,0
10,0.0,43,0,63,1
10,0.0,20,0,22,1
10,0.0,55,1,36,0
9,0.0,40,0,45,1
15,0.0,55,1,34,0
13,0.0,60,1,27,0
9,0.0,56,1,47,0
4,0.0,52,1,46,0
10,0.0,40,0,28,1
9,0.0,40,1,45,0
13,0.0,40,0,26,1
6,0.0,45,1,32,0
8,0.0,40,0,30,1
6,0.0,40,1,59,0
16,0.0,43,0,58,1
10,0.0,30,1,45,0
10,0.0,40,1,76,0
9,0.0,40,0,38,1
14,0.0,40,1,32,0
9,0.0,50,1,38,0
12,0.0,36,0,30,1
11,0.0,40,1,53,0
13,0.0,50,1,27,0
12,0.0,30,1,44,0
14,0.0,50,1,35,0
2,0.0,40,0,36,1
10,0.0,10,0,51,1
9,0.0,40,1,42,0
13,1092.8412024287468,50,1,40,3
9,0.0,40,1,45,0
5,1092.8412024287468,37,0,55,2
4,0.0,40,1,36,0
9,0.0,40,1,57,0
9,0.0,45,0,27,1
14,1092.8412024287468,40,1,62,3
13,0.0,55,1,29,0
13,0.0,30,1,38,0
9,0.0,50,1,29,0
14,1092.8412024287468,40,0,32,2
13,0.0,40,1,34,0
12,0.0,55,1,25,0
14,0.0,35,1,34,0
10,0.0,38,1,37,0
9,0.0,45,1,37,0
9,0.0,25,1,18,0
11,0.0,40,1,24,0
8,0.0,30,0,17,1
13,0.0,40,0,35,1
11,0.0,32,0,31,1
12,0.0,60,1,29,0
9,0.0,40,1,49,0
9,0.0,40,1,35,0
9,0.0,50,1,55,0
3,0.0,40,1,37,0
10,0.0,18,0,33,1
13,0.0,45,1,49,0
9,0.0,45,1,32,0
14,0.0,40,1,39,0
9,0.0,40,1,42,0
14,0.0,50,0,30,1
11,0.0,40,1,30,0
9,0.0,40,1,48,0
13,0.0,10,1,57,0
6,0.0,45,0,56,1
10,0.0,40,1,28,0
13,0.0,24,1,43,0
9,0.0,60,1,46,0
13,1092.8412024287468,45,1,60,3
14,0.0,65,0,50,1
15,0.0,50,1,37,0
9,0.0,40,0,41,1
10,0.0,38,0,38,1
10,0.0,40,0,23,1
10,0.0,50,1,59,0
14,1092.8412024287468,60,1,72,3
10,0.0,33,0,47,1
11,0.0,40,1,29,0
13,0.0,60,1,35,0
10,0.0,15,1,24,0
9,0.0,40,0,22,1
9,0.0,40,1,24,0
13,1092.8412024287468,45,1,42,3
14,0.0,20,0,40,1
9,0.0,40,0,61,1
13,0.0,72,1,58,0
9,0.0,40,1,39,0
10,0.0,50,0,45,1
9,0.0,45,1,25,0
11,1092.8412024287468,40,1,34,3
13,0.0,45,1,45,0
10,0.0,40,1,28,0
10,0.0,60,0,27,1
9,0.0,40,0,41,1
9,0.0,30,0,18,1
13,0.0,40,1,44,0
11,0.0,45,0,47,1
9,0.0,40,1,36,0
1,0.0,40,0,66,1
9,0.0,45,0,33,1
9,0.0,40,1,39,0
9,0.0,40,1,30,0
9,0.0,40,1,34,0
14,0.0,32,0,62,1
10,0.0,45,0,21,1
14,1092.8412024287468,50,1,50,3
13,1092.8412024287468,60,1,30,3
9,0.0,40,1,43,0
10,0.0,40,0,19,1
11,0.0,50,1,26,0
4,0.0,65,1,50,0
14,0.0,40,1,45,0
14,0.0,50,1,46,0
6,0.0,15,1,17,0
4,0.0,40,1,56,0
10,1092.8412024287468,40,0,25,2
14,0.0,42,0,47,1
9,0.0,45,1,23,0
9,0.0,20,0,51,1
10,0.0,25,0,19,1
9,0.0,40,1,33,0
9,0.0,80,0,32,1
9,0.0,40,1,52,0
10,0.0,40,0,36,1
9,0.0,40,1,34,0
8,0.0,98,1,26,0
10,0.0,40,1,35,0
13,0.0,40,1,58,0
7,0.0,50,1,32,0
10,0.0,40,0,23,1
10,0.0,40,1,28,0
6,0.0,35,1,20,0
6,0.0,20,1,17,0
9,1092.8412024287468,45,1,56,3
9,0.0,40,0,26,1
13,1092.8412024287468,36,0,43,2
10,0.0,35,1,45,0
10,1092.8412024287468,50,0,34,2
2,0.0,35,1,54,0
9,0.0,40,0,51,1
10,0.0,60,1,58,0
12,1092.8412024287468,40,0,49,2
11,0.0,40,0,21,1
10,0.0,40,0,44,1
13,0.0,50,0,26,1
13,0.0,40,1,39,0
10,0.0,40,1,37,0
9,0.0,32,1,49,0
9,0.0,40,0,45,1
9,0.0,40,0,60,1
13,0.0,40,1,28,0
10,0.0,30,1,23,0
13,0.0,45,0,44,1
10,0.0,12,1,19,0
9,0.0,40,1,37,0
9,0.0,38,1,41,0
13,1092.8412024287468,40,1,56,3
12,0.0,54,1,44,0
13,0.0,36,1,30,0
13,0.0,40,0,23,1
9,1092.8412024287468,40,0,44,2
9,1092.8412024287468,70,1,38,3
10,1092.8412024287468,50,1,32,3
14,0.0,20,1,57,0
15,1092.8412024287468,50,1,35,3
13,1092.8412024287468,50,1,48,3
10,0.0,99,1,32,0
14,0.0,15,0,76,1
9,0.0,30,0,57,1
14,1092.8412024287468,50,1,51,3
6,0.0,40,1,50,0
9,0.0,25,0,38,1
9,0.0,40,1,53,0
4,0.0,20,1,59,0
9,0.0,40,1,23,0
11,1092.8412024287468,40,1,44,3
13,0.0,40,0,23,1
12,0.0,20,1,23,0
13,0.0,40,1,44,0
9,0.0,40,1,30,0
9,0.0,40,1,28,0
10,0.0,40,0,46,1
1,0.0,25,0,34,1
13,1092.8412024287468,45,1,38,3
10,0.0,37,0,26,1
9,0.0,40,1,39,0
10,0.0,40,1,28,0
14,0.0,19,1,33,0
14,0.0,40,0,43,1
13,0.0,40,0,30,1
14,0.0,50,1,59,0
9,0.0,45,1,26,0
10,0.0,24,1,28,0
10,0.0,40,1,48,0
13,1092.8412024287468,35,0,49,2
9,0.0,40,1,41,0
10,0.0,30,0,20,1
9,0.0,40,1,49,0
13,0.0,40,1,37,0
8,0.0,8,0,18,1
9,0.0,40,1,61,0
9,0.0,48,1,26,0
13,0.0,12,1,66,0
14,1092.8412024287468,40,0,68,2
9,0.0,40,0,27,1
10,0.0,7,1,66,0
6,0.0,15,0,28,1
13,0.0,40,0,26,1
10,0.0,48,1,46,0
9,0.0,40,1,35,0
9,0.0,60,1,26,0
9,0.0,40,0,40,1
10,0.0,45,1,31,0
9,0.0,40,1,52,0
9,0.0,12,1,61,0
7,0.0,40,1,39,0
9,1092.8412024287468,40,0,25,2
13,0.0,48,1,47,0
13,0.0,40,1,33,0
7,0.0,25,1,17,0
9,0.0,45,1,26,0
9,0.0,40,1,25,0
9,0.0,16,1,39,0
14,1092.8412024287468,45,1,33,3
10,0.0,40,1,46,0
10,0.0,20,0,27,1
9,1092.8412024287468,40,1,48,3
7,0.0,5,0,29,1
13,0.0,40,1,40,0
13,0.0,40,1,24,0
13,0.0,35,1,55,0
9,0.0,40,1,56,0
12,0.0,30,1,25,0
10,0.0,50,1,36,0
9,0.0,45,1,26,0
9,0.0,44,1,37,0
9,0.0,40,1,36,0
7,0.0,50,1,23,0
13,0.0,60,1,25,0
9,0.0,40,0,36,1
12,1092.8412024287468,48,1,39,3
11,0.0,40,1,35,0
7,0.0,40,1,33,0
10,0.0,46,1,31,0
10,0.0,22,1,49,0
9,0.0,60,1,40,0
10,0.0,40,0,27,1
16,0.0,23,1,50,0
8,0.0,50,0,38,1
13,0.0,40,1,55,0
4,0.0,70,1,49,0
13,0.0,40,1,40,0
11,0.0,30,0,42,1
13,0.0,50,1,51,0
13,0.0,50,0,27,1
9,0.0,40,1,30,0
6,0.0,40,0,40,1
13,0.0,35,1,43,0
9,0.0,40,0,24,1
13,0.0,60,1,38,0
9,0.0,40,1,52,0
11,0.0,50,1,32,0
11,0.0,40,0,33,1
9,0.0,40,1,21,0
10,0.0,50,1,27,0
9,0.0,50,1,31,0
14,0.0,40,0,29,1
3,0.0,40,1,49,0
13,0.0,50,1,46,0
7,0.0,40,1,37,0
13,0.0,40,1,56,0
10,0.0,40,1,37,0
9,0.0,40,1,26,0
10,0.0,35,0,31,1
9,0.0,40,0,36,1
6,0.0,45,1,52,0
10,0.0,60,1,40,0
9,0.0,60,0,21,1
6,0.0,40,1,63,0
9,0.0,40,0,30,1
13,0.0,20,1,30,0
13,0.0,60,1,50,0
14,0.0,45,1,41,0
13,0.0,60,1,39,0
9,0.0,48,0,23,1
9,0.0,40,1,52,0
11,0.0,40,0,46,1
10,0.0,42,0,26,1
10,0.0,40,1,30,0
10,0.0,50,1,23,0
10,0.0,12,0,21,1
9,0.0,55,1,39,0
11,0.0,40,1,37,0
14,1092.8412024287468,50,1,40,3
10,0.0,20,0,38,1
13,1092.8412024287468,60,1,47,3
10,0.0,35,1,20,0
9,0.0,40,1,35,0
13,1092.8412024287468,40,1,62,3
7,0.0,15,0,32,1
13,0.0,60,1,42,0
6,0.0,40,1,32,0
10,0.0,30,0,27,1
13,0.0,45,1,53,0
3,0.0,25,1,28,0
9,0.0,40,1,26,0
15,0.0,45,1,47,0
10,0.0,40,0,23,1
10,0.0,30,1,70,0
13,0.0,40,1,41,0
14,0.0,45,1,43,0
9,0.0,40,1,40,0
9,0.0,45,1,64,0
10,0.0,45,1,40,0
13,0.0,35,1,43,0
9,0.0,48,1,50,0
7,0.0,40,1,32,0
7,1092.8412024287468,50,1,42,3
9,0.0,40,1,41,0
10,0.0,40,0,30,1
10,0.0,30,1,20,0
9,0.0,40,1,45,0
16,0.0,50,1,42,0
12,0.0,40,1,24,0
13,0.0,50,0,43,1
9,0.0,40,1,28,0
9,0.0,40,0,35,1
9,0.0,40,0,38,1
13,0.0,35,0,32,1
9,0.0,40,1,50,0
9,0.0,55,1,34,0
9,0.0,40,1,35,0
14,0.0,40,0,30,1
3,0.0,40,1,61,0
13,0.0,38,1,27,0
9,0.0,40,0,61,1
3,0.0,40,1,18,0
9,0.0,40,1,31,0
13,0.0,60,1,31,0
9,0.0,40,0,20,1
8,0.0,40,1,35,0
9,0.0,40,1,51,0
10,1092.8412024287468,40,1,43,3
7,0.0,20,1,18,0
15,1092.8412024287468,40,1,55,3
9,0.0,40,0,59,1
9,0.0,40,0,21,1
6,0.0,40,0,22,1
10,0.0,40,0,60,1
9,0.0,40,1,49,0
9,0.0,40,0,21,1
9,0.0,40,1,61,0
3,0.0,40,1,64,0
9,0.0,40,1,63,0
13,0.0,40,0,27,1
13,0.0,30,0,23,1
9,0.0,45,0,41,1
9,1092.8412024287468,40,0,40,2
13,0.0,40,1,55,0
6,0.0,12,0,17,1
10,0.0,60,1,34,0
13,0.0,40,0,24,1
15,0.0,45,0,30,1
14,0.0,60,1,29,0
13,0.0,40,1,52,0
10,0.0,40,1,57,0
13,0.0,45,0,38,1
14,0.0,50,0,43,1
10,0.0,40,0,61,1
13,1092.8412024287468,65,1,38,3
9,0.0,40,1,51,0
13,0.0,40,1,40,0
10,0.0,40,1,41,0
10,0.0,20,0,19,1
4,0.0,40,1,28,0
10,0.0,40,1,59,0
13,0.0,40,0,32,1
9,0.0,40,1,31,0
12,0.0,48,1,30,0
10,0.0,40,1,54,0
11,0.0,42,1,33,0
10,0.0,10,0,20,1
9,0.0,48,1,32,0
9,0.0,40,0,35,1
7,0.0,45,1,27,0
13,0.0,46,1,40,0
11,0.0,40,1,34,0
12,0.0,40,1,34,0
10,0.0,25,0,38,1
9,0.0,40,1,28,0
10,0.0,27,1,65,0
10,0.0,16,1,61,0
7,0.0,25,0,18,1
13,1092.8412024287468,50,1,35,3
13,0.0,40,0,45,1
10,0.0,50,1,25,0
15,0.0,13,1,48,0
10,0.0,40,0,19,1
13,0.0,50,0,43,1
13,0.0,45,1,54,0
13,0.0,50,1,47,0
11,1092.8412024287468,40,0,25,2
12,0.0,40,1,30,0
9,0.0,40,0,35,1
10,0.0,18,1,26,0
9,0.0,40,1,61,0
9,0.0,32,1,54,0
8,0.0,40,1,50,0
5,0.0,40,0,32,1
9,0.0,25,0,34,1
9,0.0,40,1,36,0
10,0.0,40,1,50,0
7,0.0,40,1,28,0
9,0.0,19,0,22,1
7,0.0,20,1,58,0
3,0.0,75,1,27,0
13,0.0,38,1,62,0
13,1092.8412024287468,55,1,36,3
10,1092.8412024287468,4,0,21,2
14,0.0,45,0,41,1
10,0.0,45,1,28,0
13,0.0,40,1,33,0
13,0.0,45,1,54,0
10,0.0,25,0,19,1
4,0.0,30,1,76,0
13,0.0,50,1,34,0
13,0.0,40,0,40,1
7,0.0,30,0,22,1
7,0.0,15,1,17,0
10,0.0,20,0,55,1
10,0.0,40,0,51,1
3,0.0,40,1,26,0
13,0.0,48,1,44,0
9,0.0,40,1,54,0
12,0.0,40,1,34,0
9,0.0,40,1,42,0
9,0.0,70,1,26,0
3,0.0,40,1,39,0
13,0.0,40,1,34,0
9,0.0,40,1,59,0
9,0.0,50,1,20,0
10,0.0,45,1,34,0
9,0.0,20,1,51,0
10,0.0,40,1,34,0
13,0.0,50,0,47,1
11,0.0,49,1,30,0
9,0.0,60,1,38,0
13,1092.8412024287468,40,0,45,2
10,0.0,35,0,23,1
10,0.0,48,1,34,0
8,0.0,40,1,22,0
9,0.0,40,1,31,0
9,0.0,40,1,50,0
2,0.0,52,1,19,0
13,1092.8412024287468,45,0,28,2
9,0.0,50,0,23,1
9,0.0,40,1,35,0
9,0.0,40,1,28,0
10,0.0,30,1,27,0
13,0.0,55,1,46,0
9,0.0,40,1,27,0
6,0.0,40,0,25,1
10,0.0,70,1,34,0
9,0.0,40,1,33,0
10,0.0,40,0,36,1
4,0.0,48,1,30,0
10,0.0,47,0,23,1
3,0.0,32,1,36,0
13,0.0,45,0,29,1
10,1092.8412024287468,40,1,50,3
8,0.0,40,1,19,0
9,0.0,40,1,52,0
9,0.0,40,1,20,0
11,0.0,40,0,22,1
10,0.0,55,1,34,0
10,0.0,40,1,60,0
7,0.0,40,1,19,0
9,0.0,20,1,59,0
9,0.0,50,1,36,0
9,0.0,40,1,25,0
4,0.0,70,1,49,0
9,0.0,30,0,25,1
7,0.0,40,0,50,1
12,0.0,43,0,44,1
10,0.0,20,1,33,0
13,0.0,50,1,40,0
10,0.0,45,1,56,0
10,0.0,50,1,56,0
13,0.0,42,1,23,0
10,0.0,10,0,21,1
4,0.0,24,1,67,0
11,0.0,40,1,54,0
9,0.0,40,0,50,1
4,0.0,40,1,59,0
7,0.0,40,0,51,1
9,0.0,29,0,30,1
9,0.0,40,1,42,0
13,0.0,40,1,26,0
11,1092.8412024287468,40,1,47,3
10,0.0,3,1,78,0
9,0.0,50,1,24,0
7,0.0,40,1,27,0
14,0.0,50,1,51,0
9,0.0,40,1,46,0
9,0.0,60,1,55,0
10,0.0,40,1,20,0
9,0.0,50,1,30,0
9,0.0,20,0,19,1
13,0.0,40,1,30,0
12,0.0,50,1,31,0
9,0.0,96,1,26,0
9,0.0,60,1,53,0
10,0.0,40,0,24,1
10,0.0,54,1,24,0
9,0.0,50,0,36,1
14,0.0,50,1,39,0
9,0.0,32,1,53,0
